,offer_id,product_id,category,cents_required,allows_multitransaction,start_date,end_date,duration,brands
10729,01G7WH06537QAZM4T1DXAYKV0M,8103960827439698396,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13774051611309538603
9225,01G7WEN7S5Y73RWBAKYP8VNK2B,9901435528482285858,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,16209527524158134138
33488,01GAPAMA1DZGADHCR438PXWQSB,895264055872242365,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
18615,01G5Q6ZJHHWYV8AAQWB77X6BG7,5134904022645179747,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,3447117117351085285
10188,01G7WGQY9W5CDWPM4A2R5HH3ZG,9917120017464669208,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13774051611309538603
13442,01G5PVXWZ4GZ5CX8XD6A24DMVP,4745081178481364320,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
5164,01G7W4DTMJF2ZMP66ZQMXF36GW,16257129678134484628,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,40,13388685157089796813
1935,01G7D27XZRNKDHQPM0MPM2TW5N,16439107371638029752,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
42937,01G52RDSM9DMX24YH71ZY53TEF,3792881858555511647,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
45497,01G52THQVV26AR6HJ7XZT1DFX8,17986847483948878100,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
26595,01GA9E6QFK6264EF5T1TVPH2VD,10552228047546454307,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1279604269096745345
26562,01GA9E6QFK6264EF5T1TVPH2VD,594486410780985011,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1279604269096745345
32575,01GAP9YGGRQCX7JVZPE73T595T,5017189506840651756,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
28668,01GANZX03XW6EZY7Y2J5D147MJ,12046562627140832764,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
18269,01G5Q6NR7SNJ1795C984V437TT,2751740584980906126,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,3447117117351085285
34497,01GAPFXB54F58HWJ6MY4RD0YN9,6163724483891061249,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
22281,01G5S3EGT5CVK1CPPYCE9J2ECW,10745608255286349532,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
36543,01GAPY4KR3EBNBN0419PE1CPYD,6613131674879248365,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
16056,01G5PWD1B0124QR8E3XW9Z4ZAK,7900729801885508383,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
43514,01G52RZR25VB5WAP7JHPKNZNBC,920919719067153595,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
27897,01GAKVVVMF0J88EKMDBG8WPQFD,9075537963165931527,HOUSEHOLD,500.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
34847,01GAPHKJSDVHGXHZ8FBC2G4SVA,4622253757202432978,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
36285,01GAPXGW0FBRS7556353TGX5M2,7528440584425038013,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
19719,01G5QCGAC6581YEZ9NG4DW7DC9,13835352841509438611,HOUSEHOLD,1000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
8349,01G7WC4W8P6PXNZBZMRTXJR2H7,13329917311772570418,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
22242,01G5S3EGT5CVK1CPPYCE9J2ECW,6069842921596365151,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
16647,01G5PWD1B0124QR8E3XW9Z4ZAK,14760660902066051707,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
17362,01G5PWHCYQ7K8A319ABMD4Q8JY,3275576057419678583,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
14218,01G5PVXWZ4GZ5CX8XD6A24DMVP,12103954320786371130,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
17111,01G5PWHCYQ7K8A319ABMD4Q8JY,10916777894563592588,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
6197,01G7W500N37XFZ30X0E5HQ2JV9,6224443215788351102,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
2995,01G7D4BNZDWDMF7AQQZADHB7WX,18115820000313857146,HOUSEHOLD,500.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11021339065701790727
26715,01GA9F4QJGA6QG2D7EJWC99RFS,5978461802912920784,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,6966397462150644289
14499,01G5PW8MQYBT5Z12S486D8B0DX,8461395682332535322,BABY,6000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1762597501371776412
26838,01GA9FPC9TCEFAE7KA9P6SQ1WJ,7537118560171090393,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,6966397462150644289
42535,01G52R794TQ4903FMBZJSKTBTP,7876073984900206884,PERSONAL_CARE,2000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
1010,01G7CPS77PGBYRE3XCW9HEEZPZ,17127519730510897254,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11548329967324919662
44972,01G52T1TZEHHAA3S6JFJWAY0R8,3187069405866660192,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
25606,01GA6N52A0PD6Z6ZJ00YZV8JZ5,9807429237332926135,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,60,13774051611309538603
25555,01GA6N52A0PD6Z6ZJ00YZV8JZ5,11062744586218652833,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,60,13774051611309538603
43791,01G52RZR25VB5WAP7JHPKNZNBC,1829899689943389870,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
9625,01G7WG25S0Y0F9ZTDBAC8JRJDY,2959015243953345670,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,60,13774051611309538603
27144,01GAHAEN02XXQABEXHER1YPBJW,4720579011616750530,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,16209527524158134138
44172,01G52SG58P1SPTA5SXS0179012,14186945580962438311,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-15 23:59:59.999,31,13774051611309538603
37464,01GAPZDNJKR8EXXT9J7SAXAR6C,2116319878270700805,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
47661,01G5EN6BETJYC0WNG4HWH9QG83,12241868522193239232,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
30325,01GAP4SPAR80VPTB459X1677C4,6017245545580042754,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
39887,01GAS4AY2AAX007T3MBWFACH0M,6829897422114033598,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
36845,01GAPY4KR3EBNBN0419PE1CPYD,16901328938451410848,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
21088,01G5S2P2A6RAFQ5TXHWB74FP3P,6953013552368365739,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
39068,01GARZXJWAANTS6YFBYJWHHYYJ,1332633774736575640,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
47888,01G5ENBMS8Z4YZYPZEGEXSRQNA,11246798598986645746,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
4453,01G7W3TCRX5EYH17HFT0YW2VNY,14549231887382940113,BABY,6000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1762597501371776412
23127,01G5S56GABX4HRVW6G3ERPJBDY,14423400742675246514,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
37943,01GART7SYMZTH435MQ3X7T44K2,2303895302537956839,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
38657,01GARZFMVE1AA9W6TD18RFPW8S,199914994805053967,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
12802,01G5EYJZCDTXN8C5J4MAEK3X5A,13841506833485340851,HOUSEHOLD,,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
30712,01GAP87DXVP527JNEGTSJ0FBX3,8882213429862994413,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
30890,01GAP87DXVP527JNEGTSJ0FBX3,13693300526592918057,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
20433,01G5S24SGT99DB9XTH9T063QYM,3249506874639647767,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,40,13388685157089796813
29391,01GAP0F3SX6Y3D0QKASDV66811,14364700772713057034,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
22601,01G5S3EGT5CVK1CPPYCE9J2ECW,9929922049030362656,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
17207,01G5PWHCYQ7K8A319ABMD4Q8JY,4198815365575169745,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
44695,01G52SVPZXQ8ZZHKKKCEYPGY56,2090249398084048317,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
36712,01GAPY4KR3EBNBN0419PE1CPYD,1229022030110431420,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
19050,01G5Q7VWVGP7M2KT265MF7PXBM,6562566071503499235,HOUSEHOLD,1000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,3447117117351085285
23725,01G5S5CVD7HK2XK1Y9WYZ4KXV3,3742448606909599685,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
43599,01G52RZR25VB5WAP7JHPKNZNBC,12908999081222616300,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
29918,01GAP4SPAR80VPTB459X1677C4,5389072213783414530,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
24474,01G8XJTZ5QG0MN16V4S2FNRD0R,13415764535172562793,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1279604269096745345
32375,01GAP9YGGRQCX7JVZPE73T595T,4733915853486455204,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
11531,01G7WJK0TMSKBTH18YEW44GS8W,6150059333132783819,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,6966397462150644289
5680,01G7W4GJD20PRHQE66HFBVEXZ2,14433272687217410865,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,40,13388685157089796813
33203,01GAPAMA1DZGADHCR438PXWQSB,9464143950153912069,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
40515,01GAS4AY2AAX007T3MBWFACH0M,6819857909043682808,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
19820,01G5QCQKPEQN35YWMG2TDWR4RX,5596550040455645630,HOUSEHOLD,2000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
48108,01G5ENBMS8Z4YZYPZEGEXSRQNA,11519644952706788140,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
3339,01G7W3TCRX5EYH17HFT0YW2VNY,7671853181486764359,BABY,6000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1762597501371776412
39634,01GARZXJWAANTS6YFBYJWHHYYJ,17705751901940927715,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
37199,01GAPZ2K1K3QNA9FWX1N9N03SH,13127962623835073032,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
5984,01G7W500N37XFZ30X0E5HQ2JV9,11647446135703234131,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
20002,01G5QCQKPEQN35YWMG2TDWR4RX,4384054777328557799,HOUSEHOLD,2000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
6569,01G7W5TD65VZXFNBG3QF018PY7,8063084678687481442,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
14749,01G5PW8MQYBT5Z12S486D8B0DX,8944699638604451182,BABY,6000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1762597501371776412
45745,01G52TMYR82CKQT4EXAJQA8NQN,5225812884885317069,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
18067,01G5Q6NR7SNJ1795C984V437TT,12435464244099542814,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,3447117117351085285
23187,01G5S56GABX4HRVW6G3ERPJBDY,5250176342832974286,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
6666,01G7W5TD65VZXFNBG3QF018PY7,14867344514252166398,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
7395,01G7W63JCT3X53B593WB0FMFTW,13201891193433536828,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
32486,01GAP9YGGRQCX7JVZPE73T595T,5013942701576924920,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
12058,01G5EPJCAZKKJJYRNMCHE40894,3367948861608342970,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
37363,01GAPZ2K1K3QNA9FWX1N9N03SH,9362478263783870480,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
5892,01G7W500N37XFZ30X0E5HQ2JV9,16246112415754337599,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
32519,01GAP9YGGRQCX7JVZPE73T595T,39235846512684178,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
45908,01G52TQQMSAAD2SBWY7D9Z48YX,15701216981360647258,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
23693,01G5S5CVD7HK2XK1Y9WYZ4KXV3,3766104976205178714,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
27981,01GAKVVVMF0J88EKMDBG8WPQFD,11981141269997202320,HOUSEHOLD,500.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
7595,01G7W63JCT3X53B593WB0FMFTW,16661801650453177247,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
31133,01GAP87DXVP527JNEGTSJ0FBX3,3557843629880793896,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
34633,01GAPFXB54F58HWJ6MY4RD0YN9,15866735204920343208,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
4612,01G7W45JW8N6ETQA42T55JW0QC,710528578510992846,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
12143,01G5EPJCAZKKJJYRNMCHE40894,14475349308406566897,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
36650,01GAPY4KR3EBNBN0419PE1CPYD,6316942869424096798,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
14698,01G5PW8MQYBT5Z12S486D8B0DX,7874869364280706578,BABY,6000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1762597501371776412
47294,01G5EN32KSEQMSDQFKVDXJJAH3,8311384502847509657,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
44842,01G52SZBG4PHBZSYBHSV6VYB82,3096195049644606437,PERSONAL_CARE,2000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
45222,01G52TA277RKAT5E6AMDDKWC23,1781262277320746847,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
23898,01G5S5NQZ1V8FXSE6Q1DW67R6R,17874889350811717118,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
28017,01GAKVVVMF0J88EKMDBG8WPQFD,4677759320149827251,HOUSEHOLD,500.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
6939,01G7W5TD65VZXFNBG3QF018PY7,15218398690365133574,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
30787,01GAP87DXVP527JNEGTSJ0FBX3,6256636748726803577,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
16404,01G5PWD1B0124QR8E3XW9Z4ZAK,18230916624346840336,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
30524,01GAP7G4FGX7CE4KGD0B29388G,238986555215970181,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
7475,01G7W63JCT3X53B593WB0FMFTW,11049134751905001859,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
39339,01GARZXJWAANTS6YFBYJWHHYYJ,5234371383684374325,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
35815,01GAPX6RJE80ZY4Z87WGXKSDEC,14079348419188632023,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
29567,01GAP0F3SX6Y3D0QKASDV66811,3416806791493315852,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
21756,01G5S2SD5KHGT1K5XVPRMHENNB,2622505980530844735,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
39050,01GARZFMVE1AA9W6TD18RFPW8S,18436896620932911676,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
39616,01GARZXJWAANTS6YFBYJWHHYYJ,15682532693893825432,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
15901,01G5PWD1B0124QR8E3XW9Z4ZAK,6611226586654242932,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
13426,01G5PVXWZ4GZ5CX8XD6A24DMVP,3768889327506477440,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
32807,01GAP9YGGRQCX7JVZPE73T595T,7147780331077654711,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
3740,01G7W3TCRX5EYH17HFT0YW2VNY,9464143950153912069,BABY,6000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1762597501371776412
13489,01G5PVXWZ4GZ5CX8XD6A24DMVP,18273664261383084602,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
29093,01GAP0B4W3GGS8Y52QPZY8PPVT,13675772573452899512,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
16407,01G5PWD1B0124QR8E3XW9Z4ZAK,6895155604295577676,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
23805,01G5S5FQ99WN6S3S15VP4H9S86,11645083985786764903,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
47194,01G5EN32KSEQMSDQFKVDXJJAH3,419969745778237962,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
40563,01GAS4AY2AAX007T3MBWFACH0M,13154135452126653764,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
42629,01G52R794TQ4903FMBZJSKTBTP,920498959372017102,PERSONAL_CARE,2000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
41506,01G52Q8XSRZTAYFYFPVE7XBP0Z,18080334204573867689,PERSONAL_CARE,3000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,6966397462150644289
41050,01GAS5A9Q15JJXNYC0A3QSD328,4859086470027967432,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
34972,01GAPHKJSDVHGXHZ8FBC2G4SVA,8862652927586738574,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
1885,01G7D27XZRNKDHQPM0MPM2TW5N,5480634002150471992,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
16194,01G5PWD1B0124QR8E3XW9Z4ZAK,11315546605070687988,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
6797,01G7W5TD65VZXFNBG3QF018PY7,5331600319331149493,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
29718,01GAP4SPAR80VPTB459X1677C4,10224725766723653023,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
37435,01GAPZDNJKR8EXXT9J7SAXAR6C,14885432217908518176,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
3461,01G7W3TCRX5EYH17HFT0YW2VNY,6896955309312200310,BABY,6000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1762597501371776412
47476,01G5EN32KSEQMSDQFKVDXJJAH3,4858722059012082177,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
27887,01GAKVVVMF0J88EKMDBG8WPQFD,18298102171067525283,HOUSEHOLD,500.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
31401,01GAP87DXVP527JNEGTSJ0FBX3,14162604531310095206,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
4456,01G7W3TCRX5EYH17HFT0YW2VNY,4731327173099158552,BABY,6000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1762597501371776412
14527,01G5PW8MQYBT5Z12S486D8B0DX,8185684092195769245,BABY,6000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1762597501371776412
33819,01GAPAMA1DZGADHCR438PXWQSB,7167490457925649336,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
4767,01G7W495NECERZZGHSNGHDB62S,590268439738821603,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
21915,01G5S2SD5KHGT1K5XVPRMHENNB,6318781066185291269,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
7996,01G7WBY8GCWVRH11TWDWDAD3CY,2984311624691507033,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
31763,01GAP87DXVP527JNEGTSJ0FBX3,18370636938891027913,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
41626,01G52Q8XSRZTAYFYFPVE7XBP0Z,5333847026007248284,PERSONAL_CARE,3000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,6966397462150644289
40594,01GAS4AY2AAX007T3MBWFACH0M,17453136683157743799,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
29180,01GAP0B4W3GGS8Y52QPZY8PPVT,9510295448065905997,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
17593,01G5PWPXHCKR5QSHKGFV516EGK,6578168702435855505,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
20966,01G5S2P2A6RAFQ5TXHWB74FP3P,3603947199409502385,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
30130,01GAP4SPAR80VPTB459X1677C4,17200749149365629839,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
32310,01GAP9YGGRQCX7JVZPE73T595T,1515347014486940668,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
31310,01GAP87DXVP527JNEGTSJ0FBX3,5147072307491163910,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
44676,01G52SRYJ7QX7PQKHB9BHN79FY,920919719067153595,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
40097,01GAS0RF2651QV5F62VGVHECQ1,13208829643163014996,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
36466,01GAPY4KR3EBNBN0419PE1CPYD,242063060978690546,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
614,01G7CPWNPXQZSYHKJNP2KB9R8P,14199730040330503542,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11548329967324919662
